id,prediction
250,0.4636016
251,0.998396
252,0.9997749
253,0.60157335
254,0.9986016
255,0.26691636
256,0.7147438
257,0.9990971
258,0.24866419
259,0.5459189
260,0.17913336
261,0.9998721
262,0.00091909606
263,0.40194485
264,0.05261779
265,0.18235424
266,0.9998041
267,0.97844636
268,0.0939343
269,0.083232336
270,0.05093712
271,0.060911484
272,0.60670173
273,0.30445787
274,0.9998721
275,0.32554585
276,0.3077921
277,0.0016241086
278,0.5666554
279,0.7110695
280,0.9991001
281,0.99841714
282,0.69537777
283,0.9986559
284,0.7147438
285,9.1891576e-05
286,0.082234226
287,0.68298674
288,0.5962532
289,0.6957819
290,0.58128494
291,0.25117582
292,0.5934047
293,0.0012995197
294,0.9986739
295,0.0010918613
296,0.99904996
297,0.438341
298,0.74615824
299,0.9984712
300,0.74418604
301,0.47175908
302,0.31548604
303,0.9998479
304,0.4971212
305,7.256161e-05
306,0.6031408
307,0.9990225
308,0.27047485
309,0.32825157
310,0.1480852
311,7.769509e-05
312,0.9989697
313,0.58763146
314,0.27470335
315,0.99976987
316,0.9987489
317,0.9986946
318,0.2477044
319,0.9989202
320,0.7044812
321,0.06342445
322,0.68280226
323,0.12663496
324,0.9986016
325,0.13931398
326,0.718757
327,0.14752942
328,0.58763146
329,0.7128141
330,0.9985261
331,0.15257376
332,0.9987502
333,0.07884952
334,0.99872416
335,0.99886525
336,0.0010301111
337,0.6467426
338,0.6622647
339,0.3269043
340,0.6036803
341,0.99904007
342,0.99875176
343,0.4115649
344,0.9985972
345,0.6966355
346,0.6500975
347,0.05353403
348,0.99913245
349,0.999775
350,0.32506385
351,0.99919766
352,0.99854064
353,0.32999924
354,0.7376597
355,0.5454361
356,0.67640245
357,8.686326e-05
358,0.09348886
359,0.99985707
360,0.58763146
361,0.00010489338
362,0.054275714
363,0.26722115
364,0.550057
365,0.6467426
366,0.67923826
367,0.4115649
368,0.27047485
369,0.26347503
370,0.99925154
371,0.99977356
372,0.9998721
373,0.9998217
374,0.33916327
375,0.7731403
376,0.4278286
377,0.33369792
378,0.2617608
379,0.58763146
380,0.054323442
381,0.9987398
382,0.9998554
383,0.17017512
384,0.58763146
385,0.4115649
386,0.13565043
387,0.34032464
388,0.4199313
389,0.7157012
390,0.71571374
391,0.30798408
392,0.00010843373
393,0.57065654
394,0.6025957
395,0.09409668
396,0.42582327
397,0.58763146
398,0.052108224
399,0.05742477
400,0.58669806
401,0.9985636
402,0.42168579
403,0.0011923211
404,0.39138544
405,0.9985631
406,0.5739137
407,0.09563256
408,0.1596777
409,0.3655672
410,0.9998349
411,9.9009776e-05
412,0.06469981
413,0.58763146
414,0.58763146
415,0.6139358
416,0.58759534
417,0.99980205
418,0.67923826
419,0.3352038
420,0.9985489
421,0.99886537
422,0.99878365
423,0.7187463
424,0.9998721
425,0.0518813
426,0.590606
427,0.99869823
428,0.99867225
429,0.75235486
430,0.6025967
431,0.051094733
432,0.99883026
433,0.9997582
434,0.571127
435,0.4872898
436,7.533422e-05
437,0.14723495
438,0.99982303
439,0.31501266
440,0.15035674
441,0.58763146
442,0.058618665
443,0.9987213
444,0.4115649
445,0.9991548
446,0.18157652
447,0.9987785
448,0.600064
449,0.28027177
450,0.6566648
451,0.3429435
452,0.9984181
453,0.0011267011
454,0.26728457
455,0.19534528
456,0.15156808
457,0.9987191
458,0.99976987
459,0.18593201
460,0.99864405
461,0.99882144
462,0.34459633
463,0.32506385
464,0.9998721
465,0.99837095
466,0.99899787
467,0.05985662
468,0.0504779
469,0.48398656
470,0.18826889
471,0.00010261503
472,0.58651793
473,0.99883085
474,0.39151692
475,0.6467426
476,0.9989844
477,0.09926824
478,0.9987802
479,0.9988669
480,0.6915539
481,0.49404922
482,8.805243e-05
483,0.14991418
484,0.99939287
485,0.14991418
486,0.58763146
487,0.0010090113
488,0.00010393912
489,0.11486054
490,0.4878902
491,0.9991974
492,0.67923826
493,0.052267853
494,0.32506385
495,8.48722e-05
496,0.07509272
497,0.9986822
498,0.2509095
499,0.6796082
500,0.4878902
501,0.6467426
502,0.14713624
503,0.19665404
504,0.9988097
505,0.60206026
506,0.5059844
507,0.33243975
508,0.33227256
509,0.14485641
510,0.43791452
511,0.25214848
512,0.99858534
513,0.998604
514,0.58697665
515,0.32832077
516,0.9997987
517,0.340537
518,0.4878902
519,0.58687764
520,0.9984559
521,0.9988753
522,0.9986455
523,0.117958374
524,0.6464248
525,0.0819925
526,0.99826247
527,0.7437908
528,0.57915354
529,0.99866724
530,0.7356315
531,0.14289746
532,0.14991418
533,0.7147438
534,0.048859984
535,0.6969405
536,0.9998721
537,0.67923826
538,0.07466014
539,0.67923826
540,0.9987935
541,0.9988945
542,0.99985147
543,0.5524812
544,0.58690983
545,0.56511384
546,0.6467426
547,0.33905342
548,0.671405
549,0.32506385
550,0.9987464
551,0.41835123
552,0.33914503
553,0.49327573
554,0.29865125
555,0.9985519
556,0.32506385
557,0.60054576
558,0.9983601
559,0.23770761
560,0.99979216
561,0.3177812
562,0.48605764
563,0.0001042021
564,0.32506385
565,0.999087
566,0.04413754
567,0.9985051
568,0.3155791
569,0.67923826
570,7.192162e-05
571,0.998678
572,0.0012419152
573,0.5945567
574,0.72215545
575,0.32392758
576,0.049298823
577,0.9998721
578,0.65794855
579,0.5796084
580,0.61395735
581,0.9998368
582,0.9998479
583,0.14199086
584,0.24047694
585,0.40280277
586,0.7069981
587,0.7024181
588,0.19881824
589,0.44763076
590,0.06484437
591,0.9988181
592,0.9998721
593,0.9985875
594,0.5925993
595,0.3093788
596,0.99928266
597,0.9984586
598,0.00010724275
599,0.60279906
600,0.9984906
601,0.24065936
602,0.99873024
603,0.2670752
604,0.16443433
605,0.9983443
606,0.6467426
607,0.99901235
608,0.38187826
609,0.9987796
610,0.5067736
611,0.14991418
612,0.9986858
613,0.0009060704
614,0.5083918
615,0.59058446
616,0.998481
617,8.804529e-05
618,0.4861662
619,0.00091475877
620,0.24340853
621,0.27047485
622,0.11765656
623,0.4228951
624,0.49045792
625,9.022565e-05
626,0.9983467
627,0.64852786
628,0.08947638
629,0.4878902
630,0.052791223
631,0.04452149
632,0.18094
633,0.49754316
634,0.9998721
635,0.19731079
636,0.49192625
637,0.1570356
638,0.61021984
639,0.9991098
640,0.9998721
641,0.9998721
642,7.949981e-05
643,0.3217907
644,0.14310543
645,0.16732064
646,0.04808447
647,0.99905306
648,0.26347503
649,0.4229597
650,0.34160343
651,0.9989171
652,0.9997775
653,0.9986064
654,0.5971036
655,0.38921565
656,0.587578
657,0.9990627
658,0.0010302822
659,0.3391453
660,0.3442829
661,0.9998559
662,0.34108543
663,0.13385147
664,0.9984737
665,0.14048925
666,0.5364849
667,0.9997702
668,0.7187211
669,0.6956134
670,0.18813379
671,0.0011903946
672,0.5907139
673,0.5560884
674,0.09015104
675,0.9998721
676,6.715395e-05
677,0.9998721
678,0.6279286
679,0.30824512
680,0.0012658366
681,0.51471233
682,0.12465668
683,0.9985758
684,0.998741
685,0.32829285
686,0.9998721
687,0.9998721
688,0.58763146
689,0.9998721
690,0.00013099707
691,0.998613
692,0.9989586
693,0.9990615
694,0.32353684
695,8.88661e-05
696,0.27047485
697,0.00010231001
698,0.31529364
699,0.9998062
700,0.6139602
701,0.99882144
702,0.67901736
703,0.58962566
704,0.48825216
705,9.688675e-05
706,0.18592986
707,0.58763146
708,0.14554764
709,8.577714e-05
710,0.9998721
711,0.58829194
712,0.99865985
713,0.9998721
714,0.1794001
715,0.40257004
716,0.6105146
717,0.5784256
718,0.31647384
719,0.43589112
720,0.48710477
721,0.50853604
722,0.27047485
723,0.99934846
724,0.24142538
725,0.99856323
726,7.8094134e-05
727,6.714249e-05
728,0.99896276
729,0.48133373
730,0.19060615
731,0.11611671
732,0.6478513
733,0.99866486
734,0.61395735
735,0.12124767
736,0.9987081
737,0.11765656
738,0.9986142
739,0.12925231
740,0.32506385
741,0.4878902
742,0.5133051
743,0.6014335
