id,prediction
227,0.999608
228,0.36700702
229,0.12364294
230,0.06951976
231,0.791412
232,0.41403794
233,0.29812798
234,0.5399991
235,0.9999223
236,0.12199531
237,0.045126274
238,0.5436714
239,0.51126754
240,0.9998491
241,0.14279829
242,0.0038088704
243,0.99981254
244,0.99328846
245,0.5018655
246,0.5047811
247,0.9998777
248,0.3301113
249,0.182829
250,0.30617067
251,0.99987435
252,0.9998596
253,0.59701717
254,0.9956649
255,0.11141902
256,0.69217783
257,0.9999174
258,0.067627996
259,0.39717808
260,0.0863883
261,0.9999336
262,0.00036044174
263,0.1733778
264,0.05993391
265,0.06540623
266,0.99985445
267,0.9998981
268,0.12597959
269,0.09244461
270,0.020568065
271,0.06817284
272,0.61411077
273,0.4079011
274,0.9680816
275,0.16559006
276,0.35646892
277,0.0006045273
278,0.3701735
279,0.80408984
280,0.9977717
281,0.99985695
282,0.7815084
283,1.0
284,0.61755157
285,0.0002748627
286,0.030983768
287,0.43782488
288,0.59173363
289,0.37078303
290,0.3114592
291,0.35373992
292,0.33651763
293,0.0043483977
294,0.9956649
295,0.00038513084
296,0.9995053
297,0.5731441
298,0.79379153
299,0.9786693
300,0.6053515
301,0.19533007
302,0.26492622
303,0.99973625
304,0.45306954
305,0.00065641914
306,0.5068978
307,0.9998561
308,0.19571844
309,0.5034944
310,0.12425266
311,0.0004150419
312,0.9668113
313,0.44032186
314,0.10396968
315,0.9998605
316,0.9998591
317,0.999826
318,0.28674835
319,0.9992256
320,0.629057
321,0.068898894
322,0.64946663
323,0.029281624
324,0.9996569
325,0.033996653
326,0.66684794
327,0.09862568
328,0.4357609
329,0.80675155
330,0.99976724
331,0.08370033
332,0.99979013
333,0.14025433
334,0.9997708
335,0.99977857
336,0.00038458584
337,0.6025118
338,0.66611993
339,0.3988634
340,0.74039435
341,1.0
342,0.99972945
343,0.4817573
344,0.9313386
345,0.8256061
346,0.7971464
347,0.04460469
348,0.9999176
349,0.9998648
350,0.35828346
351,0.9996648
352,0.99970514
353,0.46945775
354,0.8677024
355,0.70514077
356,0.6419709
357,0.00038510165
358,0.22046989
359,0.9998627
360,0.64998955
361,0.0002818529
362,0.10004146
363,0.2232404
364,0.47086185
365,0.7421728
366,0.47249973
367,0.2061319
368,0.39497972
369,0.12258429
370,0.9999018
371,0.99980885
372,0.9988171
373,0.9979818
374,0.13451585
375,0.81969583
376,0.36965433
377,0.25241882
378,0.40595502
379,0.4153979
380,0.073128
381,0.9999105
382,1.0
383,0.21287987
384,0.36168998
385,0.17504787
386,0.049232177
387,0.5468433
388,0.6241606
389,0.8123595
390,0.833315
391,0.14366814
392,0.00038482074
393,0.3034743
394,0.57199544
395,0.09378332
396,0.6917207
397,0.78926945
398,0.020568065
399,0.062452137
400,0.37373197
401,0.99980456
402,0.46769053
403,0.00038427557
404,0.1647886
405,0.99965477
406,0.70301557
407,0.11135657
408,0.1383589
409,0.46122617
410,0.999858
411,0.00038007236
412,0.15516981
413,0.51385665
414,0.3097951
415,0.38487202
416,0.6896351
417,0.9696185
418,0.67605543
419,0.4078414
420,0.9998387
421,0.9998097
422,0.9995753
423,0.816677
424,0.9996551
425,0.038924754
426,0.5136573
427,0.992667
428,0.99989927
429,0.5145427
430,0.40655953
431,0.03429657
432,0.9998616
433,1.0
434,0.54437757
435,0.62513053
436,0.0006123591
437,0.13632576
438,0.9998628
439,0.104256265
440,0.12639773
441,0.5410337
442,0.028035883
443,0.99971884
444,0.4817573
445,0.9999176
446,0.19882767
447,1.0
448,0.6208807
449,0.40720066
450,0.6351696
451,0.49824324
452,1.0
453,0.00038508017
454,0.11965717
455,0.07389903
456,0.13602254
457,0.9579478
458,0.9998977
459,0.06858922
460,0.99981374
461,0.9998056
462,0.4039549
463,0.15046714
464,0.9899678
465,1.0
466,0.99985766
467,0.022911245
468,0.06852033
469,0.5452304
470,0.03872086
471,0.00030394117
472,0.3764535
473,0.999438
474,0.1647886
475,0.518616
476,0.999887
477,0.09378332
478,0.99979335
479,0.9998273
480,0.86124897
481,0.28435975
482,0.0036794038
483,0.19780959
484,0.99988043
485,0.056895085
486,0.342225
487,0.02433901
488,0.0003948953
489,0.051872708
490,0.4975617
491,0.99992263
492,0.82246006
493,0.10004146
494,0.25926512
495,0.0004159822
496,0.08620561
497,1.0
498,0.1897711
499,0.8227876
500,0.5359737
501,0.39904472
502,0.22236149
503,0.2657919
504,0.9996666
505,0.5942741
506,0.3263153
507,0.3679089
508,0.5093264
509,0.12100994
510,0.41965273
511,0.31944916
512,0.99989057
513,0.9993863
514,0.60672
515,0.21179308
516,0.9815222
517,0.11522274
518,0.34743154
519,0.45416123
520,1.0
521,0.9999833
522,0.99626595
523,0.14291933
524,0.51650995
525,0.06802405
526,0.9997501
527,0.5352795
528,0.43720073
529,0.9999018
530,0.8242628
531,0.06979702
532,0.1837197
533,0.6053515
534,0.09436533
535,0.86179274
536,0.9998938
537,0.33958262
538,0.03731474
539,0.3261655
540,0.99990416
541,1.0
542,0.9999355
543,0.31821153
544,0.2702089
545,0.6150077
546,0.66994816
547,0.17293034
548,0.75307935
549,0.60941035
550,1.0
551,0.33819178
552,0.22429833
553,0.34798706
554,0.3776782
555,0.99680966
556,0.36603066
557,0.18936174
558,0.9998591
559,0.33050564
560,1.0
561,0.34355322
562,0.28435975
563,0.000112624235
564,0.39258784
565,0.9998615
566,0.0003240711
567,0.9938537
568,0.16710459
569,0.29202706
570,0.0003851358
571,0.9998975
572,0.0005623528
573,0.42472398
574,0.73747104
575,0.19026297
576,0.0114992345
577,0.99962294
578,0.47042757
579,0.6264858
580,0.48957884
581,0.99987686
582,0.9997055
583,0.16207296
584,0.27459848
585,0.21516837
586,0.8595402
587,0.38766178
588,0.15080094
589,0.42383033
590,0.03533839
591,0.99985003
592,0.999894
593,0.9908772
594,0.47898653
595,0.22928953
596,0.9998191
597,0.9998041
598,0.0041209282
599,0.7068759
600,0.99991345
601,0.25775424
602,0.99895465
603,0.41473937
604,0.17735793
605,0.9995864
606,0.542733
607,0.9983157
608,0.14624551
609,0.9996762
610,0.33207706
611,0.12782443
612,1.0
613,0.00075690664
614,0.28233433
615,0.68917936
616,0.9998987
617,0.00038137898
618,0.32934332
619,0.0003180032
620,0.4220196
621,0.39495793
622,0.063430935
623,0.21260221
624,0.24617335
625,0.00038511946
626,0.9998275
627,0.75307935
628,0.05646715
629,0.55007964
630,0.025408428
631,0.1769924
632,0.091798656
633,0.28435975
634,1.0
635,0.07230699
636,0.5808558
637,0.15510772
638,0.54437757
639,0.9713381
640,0.9998306
641,1.0
642,0.0003718499
643,0.43299523
644,0.121481046
645,0.117822684
646,0.054771576
647,0.9961584
648,0.355423
649,0.31211144
650,0.29918995
651,0.9992712
652,0.9997111
653,0.9941228
654,0.34463593
655,0.2643517
656,0.44650143
657,0.99990344
658,4.013593e-05
659,0.32750258
660,0.3649562
661,0.99986124
662,0.33492407
663,0.1174697
664,0.9998864
665,0.21254224
666,0.21398968
667,0.96296424
668,0.7040575
669,0.74997
670,0.36030975
671,0.00038513762
672,0.6665747
673,0.63533634
674,0.023876846
675,0.999838
676,0.0003281967
677,0.92751575
678,0.6934145
679,0.16726099
680,0.00036148907
681,0.49909398
682,0.30216214
683,0.99973816
684,0.99985635
685,0.38582706
686,0.9998429
687,0.9983304
688,0.41579247
689,0.9997571
690,0.00557262
691,0.87063223
692,0.9998529
693,0.9999001
694,0.40237057
695,0.0003829868
696,0.32823563
697,0.0021594102
698,0.15505974
699,0.9999683
700,0.70931625
701,1.0
702,0.7240199
703,0.6513034
704,0.34330252
705,0.00037850585
706,0.04994325
707,0.5405717
708,0.029503308
709,0.00036800647
710,1.0
711,0.28316164
712,0.999861
713,0.98133284
714,0.15261978
715,0.46769053
716,0.6787592
717,0.30816624
718,0.37737453
719,0.4203268
720,0.25974146
721,0.30352515
722,0.14751485
723,0.99970824
724,0.23971115
725,0.9998093
726,0.00038512313
727,0.0005360666
728,0.99990296
729,0.22338758
730,0.2954957
731,0.077066466
732,0.6849364
733,0.9998729
734,0.5707386
735,0.091042444
736,0.9999
737,0.14996201
738,0.9265336
739,0.041083176
740,0.10153993
741,0.5258745
742,0.5273921
743,0.55104196
