id,prediction
262,0.45524782
263,0.19918962
264,0.13931823
265,0.71667343
266,0.71021426
267,0.67004097
268,0.5817773
269,0.76330364
270,0.14840384
271,0.13525556
272,0.1889588
273,0.65848535
274,0.38657475
275,0.22704467
276,0.5221349
277,0.06440821
278,0.0324221
279,0.70828533
280,0.6317686
281,0.53707236
282,0.55768317
283,0.8647955
284,0.37948936
285,0.17393887
286,0.19069295
287,0.5254731
288,0.6185135
289,0.4524406
290,0.47942832
291,0.321221
292,0.1999236
293,0.5749509
294,0.24464077
295,0.65996623
296,0.5661518
297,0.26219094
298,0.5922141
299,0.15240397
300,0.55993396
301,0.30752027
302,0.6096333
303,0.53874314
304,0.53395975
305,0.109121226
306,0.49408022
307,0.94348
308,0.26075777
309,0.7935438
310,0.33907902
311,0.24037339
312,0.684913
313,0.5494817
314,0.30869898
315,0.78848195
316,0.8049218
317,0.35416165
318,0.16347432
319,0.54163873
320,0.13662939
321,0.8232972
322,0.7871224
323,0.07210841
324,0.22251563
325,0.20098975
326,0.9352324
327,0.046967223
328,0.20290883
329,0.49312449
330,0.8864694
331,0.0822242
332,0.63558966
333,0.43248236
334,0.6435842
335,0.5160838
336,0.11872755
337,0.48642087
338,0.6830773
339,0.57982147
340,0.8892409
341,0.045893915
342,0.3419322
343,0.29107502
344,0.14777023
345,0.83431584
346,0.53670174
347,0.24740872
348,0.5863346
349,0.81195104
350,0.5711503
351,0.13702652
352,0.16827299
353,0.6028778
354,0.7431127
355,0.6305585
356,0.6471322
357,0.31946462
358,0.6506822
359,0.2818297
360,0.48796996
361,0.29798442
362,0.058981568
363,0.052351445
364,0.18120389
365,0.20499152
366,0.60779923
367,0.1941469
368,0.09764814
369,0.20426846
370,0.46520615
371,0.58709466
372,0.5952545
373,0.7616586
374,0.072791405
375,0.41650924
376,0.24866565
377,0.24520536
378,0.5711757
379,0.46815377
380,0.13982108
381,0.63548064
382,0.2590524
383,0.3523188
384,0.74875224
385,0.26538017
386,0.30492875
387,0.65242064
388,0.8579178
389,0.46846232
390,0.18014447
391,0.17094381
392,0.122171566
393,0.41418707
394,0.6606901
395,0.54794306
396,0.47945857
397,0.60353327
398,0.37413767
399,0.112615965
400,0.8142232
401,0.67545867
402,0.14599736
403,0.2136695
404,0.27043653
405,0.26814654
406,0.9541809
407,0.49624443
408,0.17661428
409,0.4670204
410,0.22479527
411,0.109987535
412,0.30921286
413,0.48455104
414,0.11881055
415,0.32818896
416,0.64897496
417,0.093851864
418,0.56711465
419,0.48924404
420,0.29944977
421,0.4867283
422,0.102066375
423,0.26572484
424,0.7778654
425,0.03168635
426,0.63248223
427,0.55332047
428,0.39153737
429,0.33201346
430,0.7422595
431,0.49140248
432,0.47874057
433,0.60247076
434,0.4058531
435,0.50515985
436,0.18700962
437,0.17541341
438,0.5500396
439,0.25247782
440,0.26177552
441,0.24785446
442,0.11190682
443,0.7545559
444,0.40365738
445,0.5030436
446,0.41178742
447,0.688477
448,0.16647218
449,0.22366525
450,0.4990864
451,0.68499416
452,0.15548213
453,0.20437318
454,0.46470782
455,0.29285887
456,0.5163828
457,0.5576765
458,0.5239779
459,0.20187207
460,0.33201605
461,0.84979314
462,0.42925796
463,0.43080822
464,0.44775492
465,0.15370005
466,0.5313733
467,0.047195155
468,0.34567454
469,0.7201678
470,0.061917584
471,0.36908937
472,0.30756298
473,0.10551971
474,0.16448647
475,0.21026835
476,0.46157414
477,0.16598345
478,0.5961387
479,0.79520875
480,0.28124404
481,0.26727438
482,0.14144187
483,0.22964181
484,0.8605024
485,0.2432165
486,0.3206896
487,0.22487578
488,0.14473824
489,0.09094679
490,0.059095327
491,0.44773594
492,0.5003107
493,0.12306978
494,0.1400402
495,0.17641222
496,0.3503506
497,0.13934425
498,0.30381644
499,0.50754803
500,0.83926827
501,0.51731265
502,0.5114387
503,0.4562387
504,0.38594154
505,0.18023634
506,0.38670647
507,0.85018766
508,0.76185673
509,0.06405664
510,0.510737
511,0.17563035
512,0.60776204
513,0.77773255
514,0.3824924
515,0.63169795
516,0.8250301
517,0.14548263
518,0.18799807
519,0.2499789
520,0.4673591
521,0.80287623
522,0.7038515
523,0.11341212
524,0.51232797
525,0.775576
526,0.19607815
527,0.18090463
528,0.41424012
529,0.2769985
530,0.31296572
531,0.18806298
532,0.35263202
533,0.19256942
534,0.23183079
535,0.46061
536,0.3132972
537,0.14073944
538,0.045158945
539,0.1440438
540,0.88316894
541,0.6553081
542,0.3383437
543,0.24384618
544,0.24591622
545,0.7065156
546,0.5626996
547,0.8119417
548,0.5763608
549,0.6286686
550,0.38371727
551,0.11692192
552,0.8521758
553,0.20676042
554,0.17579854
555,0.30116683
556,0.51600856
557,0.45093477
558,0.40644482
559,0.68744236
560,0.47849983
561,0.69141656
562,0.40314278
563,0.22745003
564,0.8211761
565,0.6462441
566,0.09848165
567,0.71872795
568,0.08656972
569,0.119218744
570,0.2317899
571,0.44545794
572,0.12582146
573,0.25760624
574,0.10463341
575,0.3842345
576,0.30335584
577,0.32168067
578,0.16506246
579,0.5413533
580,0.5383417
581,0.5828535
582,0.8817991
583,0.39182705
584,0.58954585
585,0.53197926
586,0.18464187
587,0.20681222
588,0.5727374
589,0.55830735
590,0.08947472
591,0.45432755
592,0.28347176
593,0.37167785
594,0.5965488
595,0.11439484
596,0.872391
597,0.121262655
598,0.85780525
599,0.35917348
600,0.6924822
601,0.14848533
602,0.6977429
603,0.41226938
604,0.51291037
605,0.30445626
606,0.09803747
607,0.51166344
608,0.28073868
609,0.51424456
610,0.48586965
611,0.16259407
612,0.8435593
613,0.52433
614,0.35812926
615,0.64138484
616,0.51058996
617,0.09909339
618,0.2449779
619,0.32899627
620,0.3835257
621,0.21714567
622,0.20060998
623,0.2863488
624,0.55267394
625,0.22553036
626,0.24743259
627,0.31764188
628,0.1855289
629,0.7509436
630,0.41470808
631,0.4633256
632,0.23760442
633,0.4867111
634,0.39961806
635,0.2848731
636,0.8938813
637,0.2443054
638,0.26262024
639,0.20478848
640,0.3903009
641,0.31090295
642,0.72644
643,0.44859993
644,0.21844709
645,0.32530907
646,0.42943773
647,0.24565057
648,0.22492245
649,0.14762738
650,0.37105033
651,0.5059134
652,0.77464306
653,0.5544602
654,0.21984835
655,0.22980882
656,0.26584572
657,0.6487764
658,0.5517885
659,0.17718078
660,0.6127273
661,0.7508683
662,0.36506844
663,0.26523206
664,0.51569086
665,0.33304864
666,0.3676513
667,0.09144766
668,0.5263797
669,0.06676652
670,0.24937144
671,0.069443695
672,0.57918507
673,0.22471114
674,0.42853612
675,0.77609736
676,0.25552106
677,0.64633805
678,0.55398345
679,0.106260605
680,0.55076444
681,0.61537737
682,0.46191266
683,0.7853175
684,0.51291883
685,0.77993774
686,0.7245813
687,0.70815593
688,0.60744804
689,0.22569786
690,0.6792601
691,0.063472815
692,0.87811315
693,0.21500349
694,0.23406449
695,0.07948311
696,0.150263
697,0.23868446
698,0.1847398
699,0.631939
700,0.44082928
701,0.72950673
702,0.76781297
703,0.40748864
704,0.15552303
705,0.3242946
706,0.086025015
707,0.3280851
708,0.09561886
709,0.18449584
710,0.8635263
711,0.4112563
712,0.78132814
713,0.19489644
714,0.09197062
715,0.29194245
716,0.7325459
717,0.21809252
718,0.21672235
719,0.52879566
720,0.25601736
721,0.4734203
722,0.08473652
723,0.57449275
724,0.6134539
725,0.6431191
726,0.148613
727,0.043165557
728,0.5851449
729,0.33426628
730,0.8140569
731,0.5653614
732,0.42864436
733,0.17204833
734,0.5407307
735,0.69971675
736,0.66359204
737,0.332143
738,0.42897454
739,0.39220786
740,0.7365089
741,0.9244504
742,0.75355214
743,0.24928516
